ID,salary_perc,age,games_played_perc,games_started_perc,minutes_played,avg_minutes_played,WS48,PER,team_successes,player_successes,WS
bassbr01,0.014,21,0.25609756097560976,0.036585365853658534,162,7.714,0.0,7.2,0,0,0.0
poweljo01,0.014,24,0.44086021505376344,0.0,359,8.756,0.041,9.903,1,0,0.30664583333333334
mcgratr01,0.342,27,0.8764044943820225,0.8764044943820225,2819,36.141,0.163,25.538,1,2,9.572854166666668
humphkr01,0.055,22,0.8390804597701149,0.0,927,12.699,0.093,15.7,1,0,1.7960625
davisba01,0.192,28,1.0,1.0,3196,38.976,0.131,19.8,0,0,8.722416666666668
nelsoja01,0.131,25,0.8586956521739131,0.782608695652174,2294,29.038,0.137,18.591,1,0,6.547458333333334
krstine01,0.081,24,0.5487804878048781,0.4634146341463415,812,18.044,-0.006,8.5,0,0,-0.10149999999999999
elsonfr01,0.029,31,0.7682926829268293,0.06097560975609756,813,12.905,0.0,6.9,0,0,0.0
najered01,0.055,31,0.9534883720930233,0.03488372093023256,1742,21.244,0.118,12.466,1,0,4.282416666666666
denglu01,0.16,22,0.7682926829268293,0.7195121951219512,2128,33.778,0.099,17.0,0,0,4.389
greenge01,0.015,22,0.36585365853658536,0.0,362,12.067,-0.053,8.7,1,0,-0.39970833333333333
mcdyean01,0.067,33,0.9595959595959596,0.898989898989899,2753,28.979,0.141,17.193,2,0,8.0869375
jamisan01,0.169,31,0.9659090909090909,0.9659090909090909,3298,38.8,0.144,21.585,1,0,9.894
gibsoda01,0.063,21,0.7263157894736842,0.2736842105263158,2049,29.696,0.112,13.679,1,0,4.781
jonesda01,0.076,31,0.7578947368421053,0.031578947368421054,1362,18.917,0.108,11.236,1,0,3.0645000000000002
okafoem01,0.163,25,1.0,1.0,2718,33.146,0.102,17.4,0,0,5.7757499999999995
caldejo01,0.127,26,1.0,0.6436781609195402,2604,29.931,0.197,21.548,1,0,10.68725
barrybr01,0.033,36,0.47474747474747475,0.010101010101010102,781,16.617,0.199,22.518,2,0,3.2378958333333334
holliry01,0.017,23,0.7317073170731707,0.012195121951219513,532,8.867,0.099,11.4,0,0,1.09725
jeffeal01,0.187,23,1.0,1.0,2919,35.598,0.127,22.7,0,0,7.723187500000001
ratlith01,0.022,34,0.3838383838383838,0.09090909090909091,568,14.947,0.088,14.448,2,0,1.0413333333333332
gomesry01,0.062,25,1.0,0.9024390243902439,2434,29.683,0.095,15.7,0,0,4.817291666666667
houseed01,0.045,29,0.9166666666666666,0.018518518518518517,1645,16.616,0.126,14.182,5,0,4.318125
ellismo01,0.187,22,0.9878048780487805,0.8780487804878049,3071,37.914,0.141,19.0,0,0,9.0210625
masonro01,0.06,27,0.9772727272727273,0.10227272727272728,1837,21.36,0.096,14.548,1,0,3.674
mooremi01,0.096,32,1.0,0.9634146341463414,2385,29.085,0.093,11.5,0,0,4.6209375
piercpa01,0.308,30,0.9814814814814815,0.9814814814814815,3864,36.453,0.207,25.594,5,6,16.6635
howarju01,0.142,34,0.6091954022988506,0.0,364,6.868,0.014,3.816,1,0,0.10616666666666667
azubuke01,0.049,24,0.9878048780487805,0.2073170731707317,1732,21.383,0.094,13.5,0,0,3.391833333333333
barnema02,0.016,27,0.8902439024390244,0.21951219512195122,1414,19.37,0.078,12.9,0,0,2.29775
arenagi01,0.25,26,0.19318181818181818,0.11363636363636363,519,30.529,0.068,20.677,1,0,0.7352500000000001
maggeco01,0.141,28,0.8536585365853658,0.7926829268292683,2502,35.743,0.132,19.3,0,0,6.8805000000000005
udrihbe01,0.095,25,0.7926829268292683,0.6219512195121951,2080,32.0,0.055,13.3,0,0,2.3833333333333333
smithjr01,0.085,22,0.9069767441860465,0.0,1529,19.603,0.125,19.833,1,0,3.9817708333333335
wrighdo01,0.045,22,0.5365853658536586,0.4146341463414634,1104,25.091,0.096,14.4,0,0,2.208
thomaku01,0.072,35,0.8787878787878788,0.5656565656565656,1852,21.287,0.124,15.757,2,0,4.7843333333333335
jonesda02,0.016,27,0.3048780487804878,0.0,206,8.24,0.093,13.5,0,0,0.399125
brownsh01,0.014,22,0.25609756097560976,0.04878048780487805,240,11.429,-0.1,6.3,0,0,-0.5
iguodan01,0.193,24,1.0,1.0,3476,39.5,0.142,19.765,1,0,10.283166666666665
pietrmi01,0.09,25,0.8048780487804879,0.1951219512195122,1316,19.939,0.102,12.7,0,0,2.7965
harride01,0.133,24,0.7804878048780488,0.7439024390243902,2022,31.594,0.133,17.5,0,0,5.602625
gordobe01,0.109,24,0.8780487804878049,0.32926829268292684,2291,31.819,0.107,16.4,0,0,5.107020833333333
evansma01,0.043,29,0.9239130434782609,0.6195652173913043,2002,23.553,0.137,15.917,1,0,5.714041666666667
finlemi01,0.043,34,1.0,0.7272727272727273,2595,26.212,0.091,12.961,2,0,4.919687499999999
telfase01,0.039,22,0.7317073170731707,0.6219512195121951,1933,32.217,0.017,10.4,0,0,0.6846041666666668
jonesja02,0.068,27,0.7073170731707317,0.036585365853658534,1276,22.0,0.139,13.6,0,0,3.6950833333333333
milescj01,0.063,20,0.7127659574468085,0.13829787234042554,715,10.672,0.132,14.509,1,0,1.9662500000000003
allenma01,0.022,29,0.8735632183908046,0.1839080459770115,1114,14.658,0.044,9.693,1,0,1.0211666666666666
turiaro01,0.077,25,0.941747572815534,0.20388349514563106,1645,16.959,0.138,15.68,3,0,4.729375
nocioan01,0.136,28,1.0,0.32926829268292684,2021,24.646,0.078,13.6,0,0,3.284125
diopde01,0.095,26,0.9634146341463414,0.2804878048780488,1295,16.392,0.111,12.5,0,0,2.9946875
smithcr01,0.043,24,0.9390243902439024,0.13414634146341464,1547,20.091,0.109,16.7,0,0,3.5129791666666663
duhonch01,0.095,25,0.8048780487804879,0.21951219512195122,1490,22.576,0.074,11.1,0,0,2.297083333333333
smithjo03,0.17,22,0.9887640449438202,0.9887640449438202,3110,35.341,0.097,20.394,1,0,6.284791666666667
iveyro01,0.015,26,0.9146341463414634,0.24390243902439024,1437,19.16,0.017,8.8,0,0,0.5089375
allento01,0.043,26,0.8333333333333334,0.10185185185185185,1438,15.978,0.094,11.211,5,0,2.8160833333333333
vujacsa01,0.077,23,0.9029126213592233,0.0,1735,18.656,0.135,18.915,3,0,4.8796875
brownkw01,0.068,25,0.4634146341463415,0.18292682926829268,713,18.763,0.04,10.1,0,0,0.5941666666666666
landrca01,0.051,24,0.5454545454545454,0.0,817,17.021,0.25,24.337,1,0,4.255208333333333
biedran01,0.153,21,0.926829268292683,0.7195121951219512,2078,27.342,0.185,19.2,0,0,8.008958333333334
marbust01,0.355,30,0.2926829268292683,0.23170731707317074,805,33.542,0.066,13.8,0,0,1.106875
poseyja01,0.095,31,0.9259259259259259,0.018518518518518517,2394,23.94,0.163,16.468,5,0,8.129625
westde01,0.066,24,0.7789473684210526,0.4631578947368421,1986,26.838,0.041,15.498,1,0,1.696375
martike02,0.149,24,0.7439024390243902,0.6951219512195121,2216,36.328,0.182,21.0,0,0,8.402333333333333
wafervo01,0.014,22,0.35365853658536583,0.0,154,5.31,-0.156,1.0,0,0,-0.5005000000000001
watsocj01,0.012,23,0.3902439024390244,0.0,368,11.5,0.052,11.0,0,0,0.39866666666666667
poweljo01,0.015,25,0.7804878048780488,0.3048780487804878,1228,19.188,0.043,10.7,0,0,1.1000833333333333
cookda02,0.022,20,0.7195121951219512,0.23170731707317074,1441,24.424,-0.013,7.9,0,0,-0.39027083333333334
anderch01,0.063,30,0.8775510204081632,0.01020408163265306,1788,20.791,0.178,22.234,2,0,6.6305000000000005
collija04,0.02,30,0.3780487804878049,0.2682926829268293,422,13.613,-0.023,3.3,0,0,-0.20220833333333332
nashst01,0.227,34,0.9024390243902439,0.9024390243902439,2484,33.568,0.141,19.5,0,0,7.296749999999999
arizatr01,0.101,23,1.0,0.4095238095238095,2721,25.914,0.146,20.809,5,0,8.276375
millspa01,0.133,23,0.9310344827586207,0.4367816091954023,2445,30.185,0.161,19.676,1,0,8.2009375
grangda01,0.172,25,0.8170731707317073,0.8048780487804879,2424,36.179,0.158,21.8,0,1,7.979
atkinch01,0.036,34,0.4024390243902439,0.0,412,12.485,-0.023,6.2,0,0,-0.19741666666666666
novakst01,0.015,25,0.8658536585365854,0.036585365853658534,1161,16.352,0.091,13.5,0,0,2.2010625
leeda02,0.121,25,0.9878048780487805,0.9024390243902439,2824,34.864,0.153,19.0,0,0,9.0015
willide01,0.214,24,0.8390804597701149,0.8390804597701149,2716,37.205,0.161,22.684,1,0,9.109916666666667
grayaa01,0.017,24,0.651685393258427,0.20224719101123595,724,12.483,0.087,11.326,1,0,1.31225
mcdyean01,0.13,34,0.7674418604651163,0.3953488372093023,2002,30.333,0.144,17.679,1,0,6.005999999999999
smithjo02,0.023,33,0.7291666666666666,0.03125,1320,18.857,0.118,16.589,2,0,3.2449999999999997
garneke01,0.284,32,0.6951219512195121,0.6951219512195121,1772,31.088,0.192,21.2,1,1,7.088
martica01,0.002,24,0.4024390243902439,0.012195121951219513,266,8.061,0.072,9.2,0,0,0.39899999999999997
pachuza01,0.082,24,0.946236559139785,0.2903225806451613,1733,19.693,0.127,16.218,1,0,4.585229166666667
warriha01,0.052,26,1.0,0.08536585365853659,2029,24.744,0.111,16.9,0,0,4.6920625
willish02,0.014,25,0.5487804878048781,0.0,512,11.378,0.047,13.7,0,0,0.5013333333333333
parkean01,0.046,33,0.975609756097561,0.8658536585365854,2637,32.962,0.062,12.1,0,0,3.406125
carnero01,0.015,24,0.8170731707317073,0.07317073170731707,1199,17.896,0.06,12.1,0,0,1.49875
villach01,0.113,24,0.9512195121951219,0.573170731707317,2095,26.859,0.112,18.6,0,0,4.888333333333334
holliry01,0.038,24,0.5869565217391305,0.03260869565217391,528,9.778,0.108,14.962,1,0,1.188
wilcoch01,0.052,26,0.7560975609756098,0.07317073170731707,1049,16.919,0.05,13.3,0,0,1.0927083333333334
ratlith01,0.023,35,0.5909090909090909,0.0,673,12.942,0.116,12.694,1,0,1.6264166666666666
mcrobjo01,0.014,21,0.4024390243902439,0.0,279,8.455,0.069,12.5,0,0,0.40106250000000004
iversal01,0.021,33,0.6951219512195121,0.6463414634146342,2093,36.719,0.067,15.8,1,0,2.9214791666666664
wallabe01,0.023,34,0.7291666666666666,0.5520833333333334,1490,21.286,0.139,13.446,2,0,4.314791666666667
maxieja01,0.087,25,0.9534883720930233,0.046511627906976744,1472,17.951,0.14,16.423,1,0,4.293333333333334
fryech01,0.035,25,0.7613636363636364,0.011363636363636364,782,11.672,0.051,10.261,1,0,0.8308749999999999
varejan01,0.109,26,0.9895833333333334,0.5833333333333334,2726,28.695,0.167,16.968,2,0,9.484208333333333
jackja01,0.078,25,1.0,0.6463414634146342,2716,33.122,0.072,13.1,0,0,4.074
bayleje01,0.037,20,0.625,0.0,666,12.109,0.022,8.36,1,0,0.30524999999999997
mariosh01,0.115,30,0.8414634146341463,0.8292682926829268,2470,35.797,0.101,16.0,0,0,5.1972916666666675
alstora01,0.088,32,0.9433962264150944,0.9339622641509434,3187,31.87,0.104,17.368,3,0,6.905166666666666
garcifr01,0.101,27,0.7926829268292683,0.43902439024390244,1975,30.385,0.058,14.1,0,0,2.3864583333333336
anthojo01,0.014,26,0.797752808988764,0.33707865168539325,1136,16.0,0.078,10.442,1,0,1.846
howarju01,0.023,35,0.5121951219512195,0.024390243902439025,472,11.238,0.071,10.9,0,0,0.6981666666666667
pricero01,0.022,25,0.6206896551724138,0.19540229885057472,754,13.963,0.007,8.949,1,0,0.10995833333333334
wallara01,0.101,34,0.813953488372093,0.7790697674418605,2245,32.071,0.115,15.251,1,0,5.378645833333334
barnema02,0.028,28,0.9390243902439024,0.4878048780487805,2082,27.039,0.069,12.6,0,0,2.992875
feltora01,0.095,24,1.0,0.9878048780487805,3086,37.634,0.067,13.7,0,0,4.307541666666666
bynuman01,0.217,21,0.6952380952380952,0.6476190476190476,1846,25.288,0.183,23.264,5,0,7.037875
willima02,0.13,22,0.7204301075268817,0.6666666666666666,2190,32.687,0.14,16.422,1,0,6.3875
petrojo01,0.015,23,0.6020408163265306,0.22448979591836735,585,9.915,0.017,8.356,2,0,0.2071875
stackje01,0.046,34,0.12195121951219512,0.012195121951219513,162,16.2,-0.119,3.4,1,0,-0.40162499999999995
bibbymi01,0.108,30,0.967741935483871,0.967741935483871,3130,34.778,0.121,18.464,1,0,7.890208333333333
sessira01,0.064,22,0.9634146341463414,0.47560975609756095,2173,27.506,0.124,17.6,0,0,5.613583333333334
millean02,0.117,32,1.0,1.0,3234,36.75,0.142,20.169,1,0,9.56725
livinsh01,0.005,23,0.14634146341463414,0.012195121951219513,231,19.25,0.083,12.1,0,0,0.39943750000000006
artesro01,0.101,29,0.8631578947368421,0.7157894736842105,2940,35.854,0.108,18.088,1,1,6.614999999999999
bogutan01,0.173,24,0.43902439024390244,0.4024390243902439,1124,31.222,0.111,16.2,0,0,2.59925
hillgr01,0.052,36,1.0,0.8292682926829268,2445,29.817,0.104,15.2,0,0,5.2975
jacksda01,0.013,23,0.5833333333333334,0.020833333333333332,455,8.125,0.089,6.793,2,0,0.8436458333333333
jonesda02,0.043,28,0.9693877551020408,0.8877551020408163,1706,17.958,0.067,11.729,2,0,2.381291666666667
brownsh01,0.035,23,0.6571428571428571,0.0,753,10.913,0.07,19.959,5,0,1.0981250000000002
lopezro01,0.03,20,0.7317073170731707,0.08536585365853659,614,10.233,0.086,11.6,0,0,1.1000833333333333
boganke01,0.018,28,0.7926829268292683,0.18292682926829268,1272,19.569,0.094,9.7,0,0,2.491
grahajo01,0.015,26,0.9512195121951219,0.12195121951219512,1541,19.756,0.069,11.9,0,0,2.2151875000000003
fosteje01,0.105,32,0.9024390243902439,0.3170731707317073,1828,24.703,0.11,13.0,0,0,4.189166666666667
gordobe01,0.173,25,1.0,0.9325842696629213,3303,37.112,0.11,18.602,1,0,7.569375
daniema01,0.034,28,0.6585365853658537,0.524390243902439,1700,31.481,0.037,12.8,0,0,1.3104166666666666
odomla01,0.13,29,0.9619047619047619,0.3523809523809524,3051,30.208,0.143,22.312,5,0,9.089437499999999
kiddja01,0.139,35,0.9891304347826086,0.9891304347826086,3272,35.956,0.141,19.147,1,0,9.6115
finlemi01,0.043,35,0.9885057471264368,0.9425287356321839,2479,28.826,0.09,11.994,1,0,4.648124999999999
paulch01,0.234,23,0.9540229885057471,0.9540229885057471,3203,38.59,0.293,31.078,1,3,19.551645833333332
gortama01,0.101,24,0.8207547169811321,0.03773584905660377,1065,12.241,0.199,22.324,3,0,4.4153125
jonesso01,0.028,24,0.7741935483870968,0.010752688172043012,752,10.444,0.135,13.243,1,0,2.115
tollian01,0.007,23,0.23170731707317074,0.0,208,10.947,0.0,7.6,1,0,0.0
goodedr01,0.078,27,0.632183908045977,0.3218390804597701,1335,24.273,0.103,16.733,1,0,2.8646875
iveyro01,0.018,27,0.875,0.0,906,11.766,0.05,7.971,1,0,0.9437500000000001
weaveky01,0.015,22,0.6829268292682927,0.23170731707317074,1166,20.821,0.049,10.2,0,0,1.1902916666666667
davisgl01,0.052,23,0.9375,0.3125,2147,23.856,0.108,15.435,1,0,4.83075
robinna01,0.069,24,0.9024390243902439,0.13414634146341464,2209,29.851,0.128,18.9,0,0,5.890666666666667
bassbr01,0.069,23,0.9891304347826086,0.0,1766,19.407,0.125,19.181,1,0,4.598958333333333
watsocj01,0.017,24,0.9390243902439024,0.21951219512195122,1883,24.455,0.084,14.2,0,0,3.29525
watsoea01,0.163,29,0.8292682926829268,0.21951219512195122,1776,26.118,-0.005,9.5,0,0,-0.18500000000000003
thornal01,0.048,26,0.9146341463414634,0.5609756097560976,2079,27.72,0.051,11.8,0,0,2.2089374999999998
ilgauzy01,0.023,34,0.7634408602150538,0.06451612903225806,1408,19.831,0.09,12.4,1,0,2.64
wadedw01,0.245,28,0.9425287356321839,0.9425287356321839,3002,36.61,0.223,30.211,1,3,13.946791666666668
nashst01,0.178,35,0.9897959183673469,0.9897959183673469,3199,32.979,0.179,26.139,2,2,11.929604166666666
bargnan01,0.146,24,0.975609756097561,0.975609756097561,2799,34.988,0.072,15.5,0,0,4.1985
salmojo01,0.138,30,0.9887640449438202,0.7078651685393258,3109,35.33,0.121,16.214,1,0,7.837270833333332
mcguido01,0.015,24,0.6219512195121951,0.024390243902439025,307,6.02,-0.031,3.8,0,0,-0.1982708333333333
mahinia01,0.013,23,0.30434782608695654,0.0,184,6.571,0.204,22.648,1,0,0.7819999999999999
novakst01,0.013,26,0.6585365853658537,0.0,362,6.704,0.04,8.3,0,0,0.3016666666666667
thomaty01,0.114,23,0.6744186046511628,0.03488372093023256,1288,22.207,0.102,18.093,1,0,2.737
leeda02,0.186,26,0.9878048780487805,0.9878048780487805,3019,37.272,0.164,22.2,0,0,10.314916666666667
arroyca01,0.021,30,0.8850574712643678,0.45977011494252873,1700,22.078,0.112,12.931,1,0,3.966666666666667
rondora01,0.157,23,0.9905660377358491,0.9905660377358491,3938,37.505,0.156,24.957,3,1,12.798499999999999
duncati01,0.322,33,0.9565217391304348,0.9456521739130435,2811,31.943,0.215,27.714,1,3,12.5909375
okurme01,0.171,30,0.8043478260869565,0.8043478260869565,2160,29.189,0.125,15.744,1,0,5.625
outlatr01,0.121,25,0.4146341463414634,0.07317073170731707,730,21.471,0.059,13.3,0,0,0.8972916666666667
cartean01,0.023,34,0.625,0.07954545454545454,866,15.745,0.05,10.371,1,0,0.9020833333333335
grayaa01,0.018,25,0.3902439024390244,0.0,311,9.719,0.139,16.6,0,0,0.9006041666666668
smithjo02,0.023,34,0.7419354838709677,0.010752688172043012,616,8.928,0.073,11.022,1,0,0.9368333333333333
perkike01,0.08,25,0.9528301886792453,0.9528301886792453,2729,27.02,0.116,17.536,3,0,6.595083333333334
thomaet01,0.021,31,0.2840909090909091,0.011363636363636364,338,13.52,0.03,8.489,1,0,0.21124999999999997
martica01,0.015,25,0.21951219512195122,0.024390243902439025,390,21.667,0.012,9.0,0,0,0.09749999999999999
grahast01,0.017,27,0.8372093023255814,0.09302325581395349,809,11.236,0.096,11.006,1,0,1.618
bynumwi01,0.056,27,0.7682926829268293,0.24390243902439024,1667,26.46,0.055,13.8,0,0,1.9101041666666667
warriha01,0.073,27,0.9080459770114943,0.06896551724137931,1588,20.101,0.123,15.612,1,0,4.069249999999999
willish02,0.016,26,0.5849056603773585,0.0,654,10.548,0.161,14.406,3,0,2.193625
carnero01,0.011,25,0.8292682926829268,0.0,857,12.603,0.084,12.7,0,0,1.49975
matthwe02,0.099,23,1.0,0.6304347826086957,2396,26.043,0.109,14.462,1,0,5.440916666666666
ginobma01,0.204,32,0.9239130434782609,0.33695652173913043,2502,29.435,0.217,26.004,1,0,11.311124999999999
blakest01,0.069,29,0.975609756097561,0.4634146341463415,2159,26.988,0.073,11.6,0,0,3.2834791666666665
howarjo01,0.052,29,0.4268292682926829,0.14634146341463414,918,26.229,0.052,12.7,0,0,0.9944999999999999
fishede01,0.064,35,1.0,1.0,2981,28.39,0.084,12.957,5,0,5.21675
ratlith01,0.023,36,0.6162790697674418,0.38372093023255816,854,16.113,0.083,10.154,1,0,1.4767083333333335
gomesry01,0.069,27,0.926829268292683,0.7804878048780488,2210,29.079,0.052,12.1,0,0,2.3941666666666666
houseed01,0.023,31,0.8292682926829268,0.0,1217,17.897,0.043,10.5,0,0,1.0902291666666666
wallabe01,0.036,35,0.8414634146341463,0.8170731707317073,1975,28.623,0.114,15.8,0,0,4.690625
farmajo01,0.065,23,1.0,0.0,1775,16.905,0.091,14.587,5,0,3.365104166666667
hasleud01,0.06,29,0.9540229885057471,0.0,2319,27.94,0.132,14.939,1,0,6.37725
masonro01,0.024,29,0.9239130434782609,0.05434782608695652,1576,18.541,0.06,9.402,1,0,1.97
fryech01,0.09,26,0.9897959183673469,0.41836734693877553,2625,27.062,0.14,17.185,2,0,7.656250000000001
brockjo01,0.017,22,0.6341463414634146,0.04878048780487805,654,12.577,0.125,12.4,0,0,1.703125
piercpa01,0.239,32,0.8962264150943396,0.8962264150943396,3341,35.168,0.165,24.295,3,0,11.4846875
scolalu01,0.134,29,1.0,1.0,2671,32.573,0.113,17.2,0,0,6.287979166666667
redicjj01,0.125,25,1.0,0.09375,2077,21.635,0.173,16.919,2,0,7.485854166666666
butlera01,0.041,30,1.0,0.7804878048780488,2702,32.951,0.048,10.7,0,0,2.702
anthojo01,0.057,27,0.9770114942528736,0.1839080459770115,1401,16.482,0.113,10.893,1,0,3.2981875000000005
howarju01,0.023,36,0.8977272727272727,0.3068181818181818,1719,21.759,0.076,10.421,1,0,2.72175
millemi01,0.086,29,0.6585365853658537,0.6097560975609756,1805,33.426,0.104,13.9,0,0,3.910833333333333
magloja01,0.021,31,0.42528735632183906,0.0,364,9.838,0.08,9.009,1,0,0.6066666666666667
barnema02,0.03,29,0.9895833333333334,0.75,2423,25.505,0.135,15.559,2,0,6.814687500000001
feltora01,0.129,25,0.9767441860465116,0.9767441860465116,2773,33.012,0.118,15.825,1,0,6.816958333333333
jennibr01,0.04,20,1.0,1.0,2920,32.809,0.075,16.15,1,0,4.5625
harrial01,0.099,29,0.8780487804878049,0.18292682926829268,2195,30.486,0.077,16.8,0,0,3.521145833333333
jefferi01,0.145,29,0.9891304347826086,0.8695652173913043,2854,31.363,0.114,14.545,1,0,6.77825
brewero02,0.083,24,0.7073170731707317,0.6463414634146342,1742,30.034,0.102,12.5,0,0,3.70175
petrojo01,0.056,24,0.4772727272727273,0.19318181818181818,481,11.452,0.088,11.546,1,0,0.8818333333333332
johnsjo02,0.281,28,0.9354838709677419,0.9354838709677419,3326,38.23,0.14,21.511,1,2,9.700833333333334
bonnema01,0.052,29,0.8152173913043478,0.08695652173913043,1334,17.787,0.153,16.181,1,0,4.252125
allenra02,0.172,34,0.9811320754716981,0.9811320754716981,3744,36.0,0.135,19.499,3,0,10.530000000000001
stackje01,0.004,35,0.550561797752809,0.0,999,20.388,0.051,13.087,1,0,1.0614375
foyera01,0.073,26,0.8536585365853658,0.4634146341463415,1667,23.814,0.063,13.2,0,0,2.1879375
bibbymi01,0.096,31,0.978494623655914,0.978494623655914,2487,27.33,0.105,14.31,1,0,5.4403125
hudsole01,0.003,25,0.3048780487804878,0.0,131,5.24,0.037,13.2,0,0,0.10097916666666666
breweco01,0.064,23,1.0,1.0,2482,30.268,0.019,12.1,0,0,0.9824583333333333
battito01,0.023,33,0.18292682926829268,0.0,134,8.933,0.0,6.1,0,0,0.0
stoudam01,0.284,27,1.0,1.0,3422,34.918,0.181,26.963,2,2,12.903791666666665
livinsh01,0.06,24,0.43902439024390244,0.21951219512195122,796,22.111,0.072,12.8,0,0,1.194
boshch01,0.25,25,0.8536585365853658,0.8536585365853658,2526,36.086,0.182,25.0,0,0,9.57775
wrighdo01,0.06,24,0.8850574712643678,0.011494252873563218,1608,20.883,0.138,15.076,1,0,4.623
thomaku01,0.023,37,0.8651685393258427,0.1797752808988764,1248,16.208,0.096,11.797,1,0,2.496
brownsh01,0.038,24,1.0,0.06666666666666667,2024,19.276,0.096,14.249,5,0,4.048
willija02,0.032,34,1.0,0.1875,1895,19.74,0.127,13.847,2,0,5.0138541666666665
aldrila01,0.194,24,0.9545454545454546,0.9545454545454546,3151,37.512,0.145,19.571,1,0,9.518645833333332
quinnch01,0.015,26,0.3048780487804878,0.0,223,8.92,0.022,9.3,0,0,0.10220833333333333
onealje01,0.099,31,0.8620689655172413,0.8620689655172413,2108,28.107,0.135,18.047,1,0,5.928750000000001
boganke01,0.028,29,0.9456521739130435,0.5434782608695652,1614,18.552,0.08,7.679,1,0,2.69
templga01,0.003,23,0.358695652173913,0.043478260869565216,349,10.576,0.057,10.9,1,0,0.4144375
grahajo01,0.017,27,0.7613636363636364,0.20454545454545456,788,11.761,0.07,11.857,1,0,1.1491666666666667
doolike01,0.034,29,0.6463414634146342,0.0975609756097561,971,18.321,0.035,11.6,0,0,0.7080208333333334
fesenky01,0.019,23,0.6413043478260869,0.15217391304347827,589,9.983,0.071,11.031,1,0,0.8712291666666666
armsthi01,0.017,25,0.4024390243902439,0.0,335,10.152,-0.014,6.9,0,0,-0.09770833333333334
greenda02,0.002,22,0.24390243902439024,0.0,115,5.75,0.083,12.3,1,0,0.19885416666666667
daniema01,0.043,29,0.5849056603773585,0.03773584905660377,974,15.71,0.067,10.161,3,0,1.3595416666666669
jacksst02,0.146,31,0.9883720930232558,0.9883720930232558,3285,38.647,0.077,16.089,1,0,5.2696875
richaqu01,0.039,29,0.9310344827586207,0.9195402298850575,2231,27.543,0.134,13.694,1,0,6.228208333333334
scalabr01,0.021,31,0.5,0.02830188679245283,473,8.925,0.02,3.6,3,0,0.19708333333333336
jonesja02,0.018,29,0.42528735632183906,0.06896551724137931,512,13.838,0.095,8.764,1,0,1.0133333333333334
onealsh01,0.023,37,0.6881720430107527,0.6881720430107527,1483,23.172,0.12,21.075,1,0,3.7074999999999996
